id,constant,display_name,sort_name,country,continent,digits,date,date_text,date_precision,notes,source_url,category_tags,is_juggling,is_public
pi-jonkman-noah-usa-97-2015-03-13,pi,"Jonkman, Noah","Jonkman, Noah",USA,North America,97,2015-03-13,13 March 2015,day,2 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-jordan-phillip-kenya-50-2012-05-24,pi,"Jordan, Phillip","Jordan, Phillip",Kenya,Africa,50,2012-05-24,24 May 2012,day,11 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-joseph-samuel-nepal-69-2022-03-14,pi,"Joseph, Samuel","Joseph, Samuel",Nepal,Asia,69,2022-03-14,14 March 2022,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-joyce-johnson-alexander-usa-144-2009-03-20,pi,"Joyce-Johnson, Alexander","Joyce-Johnson, Alexander",USA,North America,144,2009-03-20,20 March 2009,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-jukia-a-elmir-croatia-54-2019-03-14,pi,"JukiÃ„Â‡, Elmir","JukiÃ„Â‡, Elmir",Croatia,Europe,54,2019-03-14,14 March 2019,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-jumadi-siti-jamila-malaysia-43-2019-04-16,pi,"Jumadi, Siti Jamila","Jumadi, Siti Jamila",Malaysia,Asia,43,2019-04-16,16 April 2019,day,57 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-jun-sin-kenny-ko-malaysia-56-2018-04-28,pi,"Jun Sin, Kenny Ko","Jun Sin, Kenny Ko",Malaysia,Asia,56,2018-04-28,28 April 2018,day,3 min 21 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-junaidi-nur-amira-malaysia-133-2019-04-10,pi,"Junaidi, Nur Amira","Junaidi, Nur Amira",Malaysia,Asia,133,2019-04-10,10 April 2019,day,58 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-junaidi-nur-niisriena-malaysia-166-2018-04-28,pi,"Junaidi, Nur Niisriena","Junaidi, Nur Niisriena",Malaysia,Asia,166,2018-04-28,28 April 2018,day,2 min 44 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-juneman-megan-usa-23-2012-03-14,pi,"Juneman, Megan","Juneman, Megan",USA,North America,23,2012-03-14,14 March 2012,day,1 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-jung-seo-yoon-south-korea-373-2018-03-12,pi,"Jung, Seo-Yoon","Jung, Seo-Yoon",South Korea,Asia,373,2018-03-12,12 March 2018,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-juraimi-aleya-syazwani-malaysia-70-2023-06-14,pi,"Juraimi, Aleya Syazwani","Juraimi, Aleya Syazwani",Malaysia,Asia,70,2023-06-14,14 June 2023,day,4 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-jusof-nur-zaton-fazira-malaysia-432-2018-04-28,pi,"Jusof, Nur Zaton Fazira","Jusof, Nur Zaton Fazira",Malaysia,Asia,432,2018-04-28,28 April 2018,day,3 min 42 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kabilan-thivyah-malaysia-50-2018-04-28,pi,"Kabilan, Thivyah","Kabilan, Thivyah",Malaysia,Asia,50,2018-04-28,28 April 2018,day,24 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kagawa-maiko-japan-71-2023-03-10,pi,"Kagawa, Maiko","Kagawa, Maiko",Japan,Asia,71,2023-03-10,10 March 2023,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kahanowitz-rosa-south-africa-133-2015-03-16,pi,"Kahanowitz, Rosa","Kahanowitz, Rosa",South Africa,Africa,133,2015-03-16,16 March 2015,day,1 min 03 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kalai-vaanan-tarshan-malaysia-317-2022-11-27,pi,"Kalai Vaanan, Tarshan","Kalai Vaanan, Tarshan",Malaysia,Asia,317,2022-11-27,27 November 2022,day,2 min 10 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kalyan-sundram-anandaa-sharrman-malaysia-100-2019-04-16,pi,"Kalyan Sundram, Anandaa Sharrman","Kalyan Sundram, Anandaa Sharrman",Malaysia,Asia,100,2019-04-16,16 April 2019,day,1 min 43 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kamal-nurul-zulaikha-malaysia-136-2018-04-28,pi,"Kamal, Nurul Zulaikha","Kamal, Nurul Zulaikha",Malaysia,Asia,136,2018-04-28,28 April 2018,day,1 min 31 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kamarudin-nur-izzaty-malaysia-267-2022-11-27,pi,"Kamarudin, Nur Izzaty","Kamarudin, Nur Izzaty",Malaysia,Asia,267,2022-11-27,27 November 2022,day,3 min 13 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kamarudin-qhalieda-najlaa-malaysia-32-2019-04-10,pi,"kamarudin, Qhalieda Najlaa","kamarudin, Qhalieda Najlaa",Malaysia,Asia,32,2019-04-10,10 April 2019,day,35 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kamaruzaman-najla-hakim-malaysia-100-2022-11-27,pi,"Kamaruzaman, Najla Hakim","Kamaruzaman, Najla Hakim",Malaysia,Asia,100,2022-11-27,27 November 2022,day,49 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kamphaus-connor-usa-20-2016-03-14,pi,"Kamphaus, Connor","Kamphaus, Connor",USA,North America,20,2016-03-14,14 March 2016,day,10 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kamstra-avianna-usa-107-2023-03-24,pi,"Kamstra, Avianna","Kamstra, Avianna",USA,North America,107,2023-03-24,24 March 2023,day,4 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kan-andrew-singapore-1000-2018-03-10,pi,"Kan, Andrew","Kan, Andrew",Singapore,Asia,1000,2018-03-10,10 March 2018,day,10 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kanagasabai-arveenrajngat-malaysia-251-2019-04-16,pi,"Kanagasabai, Arveenrajngat","Kanagasabai, Arveenrajngat",Malaysia,Asia,251,2019-04-16,16 April 2019,day,2 min 13 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kandl-charlotte-usa-45-2025-03-14,pi,"Kandl, Charlotte","Kandl, Charlotte",USA,North America,45,2025-03-14,14 March 2025,day,51 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kanel-tia-usa-51-2018-03-14,pi,"Kanel, Tia","Kanel, Tia",USA,North America,51,2018-03-14,14 March 2018,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kao-nick-usa-53-2015-03-13,pi,"Kao, Nick","Kao, Nick",USA,North America,53,2015-03-13,13 March 2015,day,1 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kapotas-anna-usa-37-2017-03-14,pi,"Kapotas, Anna","Kapotas, Anna",USA,North America,37,2017-03-14,14 March 2017,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kapotas-arianna-usa-47-2012-03-14,pi,"Kapotas, Arianna","Kapotas, Arianna",USA,North America,47,2012-03-14,14 March 2012,day,1 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kapotas-sam-usa-71-2015-03-13,pi,"Kapotas, Sam","Kapotas, Sam",USA,North America,71,2015-03-13,13 March 2015,day,2 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kar-souhardya-india-103-2023-03-14,pi,"Kar, Souhardya","Kar, Souhardya",India,Asia,103,2023-03-14,14 March 2023,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-karvonen-loretta-usa-179-2018-03-14,pi,"Karvonen, Loretta","Karvonen, Loretta",USA,North America,179,2018-03-14,14 March 2018,day,1 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kasmas-anastasya-malaysia-46-2019-04-16,pi,"Kasmas, Anastasya","Kasmas, Anastasya",Malaysia,Asia,46,2019-04-16,16 April 2019,day,58 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kasperczyk-artur-germany-55-2019-03-30,pi,"Kasperczyk, Artur","Kasperczyk, Artur",Germany,Europe,55,2019-03-30,30 March 2019,day,5th Pi Day in Emden,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kastl-madeline-usa-20-2017-03-14,pi,"Kastl, Madeline","Kastl, Madeline",USA,North America,20,2017-03-14,14 March 2017,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-katukoori-gnani-reddy-india-1122-2015-06-27,pi,"Katukoori, Gnani Reddy","Katukoori, Gnani Reddy",India,Asia,1122,2015-06-27,27 June 2015,day,4 min 17 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-katzke-chesney-south-africa-173-2015-03-16,pi,"Katzke, Chesney","Katzke, Chesney",South Africa,Africa,173,2015-03-16,16 March 2015,day,8 min 18 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kau-yi-jia-malaysia-37-2019-04-10,pi,"Kau, Yi Jia","Kau, Yi Jia",Malaysia,Asia,37,2019-04-10,10 April 2019,day,15 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kaya-oguzhan-mert-turkey-250-2011-09-28,pi,"Kaya, Oguzhan Mert","Kaya, Oguzhan Mert",Turkey,Europe,250,2011-09-28,28 September 2011,day,6 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kaye-sam-usa-91-2015-03-13,pi,"Kaye, Sam","Kaye, Sam",USA,North America,91,2015-03-13,13 March 2015,day,1 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kazalski-krzysztof-poland-555-2018-03-12,pi,"Kazalski, Krzysztof","Kazalski, Krzysztof",Poland,Europe,555,2018-03-12,12 March 2018,day,Polish Record 2018,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kearsley-sam-great-britain-54-2016-03-14,pi,"Kearsley, Sam","Kearsley, Sam",Great Britain,Europe,54,2016-03-14,14 March 2016,day,1 min 15 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-keat-jamie-great-britain-123-2015-03-13,pi,"Keat, Jamie","Keat, Jamie",Great Britain,Europe,123,2015-03-13,13 March 2015,day,1 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-keen-anya-great-britain-124-2021-03-16,pi,"Keen, Anya","Keen, Anya",Great Britain,Europe,124,2021-03-16,16 March 2021,day,15 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-keener-logan-usa-53-2012-03-14,pi,"Keener, Logan","Keener, Logan",USA,North America,53,2012-03-14,14 March 2012,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-keepings-eleanor-great-britain-81-2018-04-18,pi,"Keepings, Eleanor","Keepings, Eleanor",Great Britain,Europe,81,2018-04-18,18 April 2018,day,10 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-keitsch-hannah-germany-30-2023-03-11,pi,"Keitsch, Hannah","Keitsch, Hannah",Germany,Europe,30,2023-03-11,11 March 2023,day,6th Pi Day in Emden,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-keitsch-marcel-germany-10863-2024-03-15,pi,"Keitsch, Marcel","Keitsch, Marcel",Germany,Europe,10863,2024-03-15,15 March 2024,day,7th Pi Day in Emden,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kejriwal-ananya-india-740-2005-03-16,pi,"Kejriwal, Ananya","Kejriwal, Ananya",India,Asia,740,2005-03-16,16 March 2005,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kenagy-heather-usa-120-2015-09-24,pi,"Kenagy, Heather","Kenagy, Heather",USA,North America,120,2015-09-24,24 September 2015,day,2 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kennedy-devyn-scotland-21-2024-03-17,pi,"Kennedy, Devyn","Kennedy, Devyn",Scotland,Europe,21,2024-03-17,17 March 2024,day,while playing double bass,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kennedy-john-great-britain-86-2019-03-14,pi,"Kennedy, John","Kennedy, John",Great Britain,Europe,86,2019-03-14,14 March 2019,day,2 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kent-ally-usa-28-2018-03-14,pi,"Kent, Ally","Kent, Ally",USA,North America,28,2018-03-14,14 March 2018,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kesavan-khirtana-malaysia-43-2019-04-16,pi,"Kesavan, Khirtana","Kesavan, Khirtana",Malaysia,Asia,43,2019-04-16,16 April 2019,day,51 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kesvaan-parvessh-malaysia-20-2019-04-10,pi,"Kesvaan, Parvessh","Kesvaan, Parvessh",Malaysia,Asia,20,2019-04-10,10 April 2019,day,58 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-ketchum-jason-usa-3600-2018-03-14,pi,"Ketchum, Jason","Ketchum, Jason",USA,North America,3600,2018-03-14,14 March 2018,day,21 min 41 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kevin-jack-usa-40-2017-03-14,pi,"Kevin, Jack","Kevin, Jack",USA,North America,40,2017-03-14,14 March 2017,day,,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khairil-azmi-nur-anisha-afiqah-malaysia-132-2018-04-28,pi,"Khairil Azmi, Nur Anisha Afiqah","Khairil Azmi, Nur Anisha Afiqah",Malaysia,Asia,132,2018-04-28,28 April 2018,day,2 min 13 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khairil-azri-qaseh-nurluthfya-malaysia-200-2022-11-27,pi,"Khairil Azri, Qaseh Nurluthfya","Khairil Azri, Qaseh Nurluthfya",Malaysia,Asia,200,2022-11-27,27 November 2022,day,3 min 50 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khairil-ezznan-nur-ezmyiesya-malaysia-28-2022-11-27,pi,"Khairil Ezznan, Nur Ezmyiesya","Khairil Ezznan, Nur Ezmyiesya",Malaysia,Asia,28,2022-11-27,27 November 2022,day,14 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khairul-anuar-fatima-alzahraa-malaysia-50-2019-04-28,pi,"Khairul Anuar, Fatima Alzahraa","Khairul Anuar, Fatima Alzahraa",Malaysia,Asia,50,2019-04-28,28 April 2019,day,36 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khairul-fahmie-amjad-faheem-malaysia-45-2019-04-10,pi,"Khairul Fahmie, Amjad Faheem","Khairul Fahmie, Amjad Faheem",Malaysia,Asia,45,2019-04-10,10 April 2019,day,1 min 22 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khairul-mazdi-nurul-ain-sofia-malaysia-60-2019-04-28,pi,"Khairul Mazdi, Nurul Ain Sofia","Khairul Mazdi, Nurul Ain Sofia",Malaysia,Asia,60,2019-04-28,28 April 2019,day,56 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khairul-nizar-aqeel-hazim-malaysia-49-2019-04-10,pi,"Khairul Nizar, Aqeel Hazim","Khairul Nizar, Aqeel Hazim",Malaysia,Asia,49,2019-04-10,10 April 2019,day,29 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khairuzi-muna-syaza-malaysia-20-2019-04-28,pi,"Khairuzi, Muna Syaza","Khairuzi, Muna Syaza",Malaysia,Asia,20,2019-04-28,28 April 2019,day,20 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khaleel-kaif-sri-lanka-47-2018-02-22,pi,"Khaleel, Kaif","Khaleel, Kaif",Sri Lanka,Asia,47,2018-02-22,22 February 2018,day,1 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khan-habiba-usa-20-2016-03-14,pi,"Khan, Habiba","Khan, Habiba",USA,North America,20,2016-03-14,14 March 2016,day,18 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khan-hafsa-pakistan-800-2022-10-27,pi,"Khan, Hafsa","Khan, Hafsa",Pakistan,Asia,800,2022-10-27,27 October 2022,day,3 min 2 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khan-muhammad-ahmad-great-britain-104-2019-03-13,pi,"Khan, Muhammad Ahmad","Khan, Muhammad Ahmad",Great Britain,Europe,104,2019-03-13,13 March 2019,day,29 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khan-omar-usa-228-2015-03-13,pi,"Khan, Omar","Khan, Omar",USA,North America,228,2015-03-13,13 March 2015,day,5 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khan-safdar-india-786-2015-01-11,pi,"Khan, Safdar","Khan, Safdar",India,Asia,786,2015-01-11,11 January 2015,day,13 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khandalavala-lea-india-42-2013-03-21,pi,"Khandalavala, Lea","Khandalavala, Lea",India,Asia,42,2013-03-21,21 March 2013,day,2 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khanth-krrish-sri-lanka-345-2018-02-27,pi,"Khanth, Krrish","Khanth, Krrish",Sri Lanka,Asia,345,2018-02-27,27 February 2018,day,6 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khoo-yun-ying-malaysia-83-2019-04-10,pi,"Khoo, Yun Ying","Khoo, Yun Ying",Malaysia,Asia,83,2019-04-10,10 April 2019,day,44 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khor-jia-ling-malaysia-80-2018-04-28,pi,"Khor, Jia Ling","Khor, Jia Ling",Malaysia,Asia,80,2018-04-28,28 April 2018,day,1 min 16 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-khuntivaranggul-jinji-thailand-122-2007-05-23,pi,"Khuntivaranggul, Jinji","Khuntivaranggul, Jinji",Thailand,Asia,122,2007-05-23,23 May 2007,day,national record,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-ki-hyeong-south-korea-1020-2021-06-29,pi,"Ki, Hyeong","Ki, Hyeong",South Korea,Asia,1020,2021-06-29,29 June 2021,day,South Korean Record 2021; 13 min 25 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kiang-athachai-saiprawat-malaysia-174-2018-04-28,pi,"Kiang, Athachai Saiprawat","Kiang, Athachai Saiprawat",Malaysia,Asia,174,2018-04-28,28 April 2018,day,2 min 41 sec,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kibrekidusan-solomon-ethiopia-2086-2020-08-26,pi,"Kibrekidusan, Solomon","Kibrekidusan, Solomon",Ethiopia,Africa,2086,2020-08-26,26 August 2020,day,Ethiopian Record 2020; 1 hr 7 min,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
pi-kiffe-karen-germany-301-2023-03-11,pi,"Kiffe, Karen","Kiffe, Karen",Germany,Europe,301,2023-03-11,11 March 2023,day,both forw.+backw.; 6th Pi Day in Emden,https://www.pi-world-ranking-list.com/?page=lists&category=pi&sort=digits,normal,false,true
